code,income
E02006293,840
E02006294,760
E02006295,800
E02006296,950
E02006297,1070
E02006298,770
E02006299,760
E02006300,620
E02006301,680
E02006302,770
E02006303,600
E02006304,610
E02006305,590
E02006306,580
E02006307,700
E02006308,520
E02006309,550
E02006310,730
E02006311,600
E02006312,740
E02006313,630
E02006314,710
E02006315,690
E02006316,630
E02000166,1070
E02000167,1440
E02000168,1200
E02000169,1380
E02000170,1230
E02000171,1180
E02000172,800
E02000173,1360
E02000174,1010
E02000175,1200
E02000176,1400
E02000177,890
E02000178,870
E02000179,1020
E02000180,900
E02000181,1340
E02000182,1100
E02000183,1050
E02000184,830
E02000185,740
E02000186,1000
E02000187,680
E02000188,730
E02000189,770
E02000190,780
E02000191,970
E02000192,840
E02000193,1000
E02000001,1250
E02000345,770
E02000346,740
E02000347,770
E02000348,720
E02000350,930
E02000351,1020
E02000352,900
E02000353,1150
E02000354,720
E02000355,940
E02000356,1140
E02000357,570
E02000358,850
E02000359,870
E02000360,690
E02000361,880
E02000362,720
E02000363,620
E02000364,940
E02000365,930
E02000366,780
E02000367,960
E02000368,700
E02000369,770
E02000370,800
E02000371,900
E02006918,660
E02006921,650
E02000372,810
E02000373,660
E02000374,930
E02000375,840
E02000376,920
E02000377,870
E02000378,1060
E02000379,1050
E02000380,1150
E02000381,1170
E02000382,1070
E02000383,1020
E02000384,890
E02000385,1290
E02000386,830
E02000387,1000
E02000388,1030
E02000389,1240
E02000390,1010
E02000391,1170
E02000392,1170
E02000393,1470
E02000394,960
E02000395,1400
E02000396,1130
E02000397,800
E02000398,580
E02000400,940
E02000401,680
E02000402,650
E02000403,890
E02000404,810
E02000405,1410
E02000406,800
E02000407,650
E02000408,640
E02000409,680
E02000410,1280
E02000411,660
E02000412,800
E02000413,1240
E02000414,810
E02000415,810
E02000416,890
E02000417,1330
E02000418,1290
E02000419,930
E02000420,670
E02000421,650
E02000422,780
E02000423,950
E02000424,1150
E02000425,790
E02000426,1270
E02000427,970
E02000428,710
E02000429,1350
E02000430,1270
E02000431,1470
E02000432,1150
E02006794,570
E02000554,750
E02000555,930
E02000556,900
E02000557,860
E02000558,640
E02000559,1230
E02000560,940
E02000561,1160
E02000562,980
E02000563,780
E02000564,980
E02000565,820
E02000566,1190
E02000567,990
E02000568,720
E02000569,920
E02000570,1240
E02000571,920
E02000572,690
E02000573,1170
E02000574,970
E02000575,930
E02000576,750
E02000577,690
E02000578,670
E02000579,900
E02000580,910
E02000581,700
E02000582,1230
E02000583,1290
E02000584,1380
E02000585,1130
E02000586,1350
E02000587,1240
E02000588,1290
E02000589,1100
E02000590,940
E02000591,880
E02000592,1360
E02000593,1070
E02000594,1220
E02000595,1150
E02000596,1320
E02000597,870
E02000619,770
E02000620,900
E02000621,960
E02000622,950
E02000623,770
E02000624,730
E02000625,790
E02000626,670
E02000627,900
E02000628,670
E02000629,1150
E02000630,1280
E02000631,1050
E02000632,1370
E02000633,850
E02000634,940
E02000635,970
E02000636,1470
E02000637,1060
E02000638,820
E02000639,740
E02000640,1230
E02000641,740
E02000642,880
E02000643,940
E02000644,1000
E02000645,940
E02000646,1050
E02000647,950
E02000648,740
E02000649,930
E02000650,860
E02000651,900
E02000652,910
E02006801,1020
E02000653,780
E02000654,630
E02000655,740
E02000657,830
E02000658,890
E02000659,1060
E02000660,1010
E02000661,1090
E02000662,810
E02000663,940
E02000664,740
E02000665,1000
E02000666,1020
E02000667,1080
E02000668,1060
E02000669,990
E02000670,820
E02000671,1010
E02000672,770
E02000673,1130
E02000674,950
E02000675,940
E02000676,1010
E02000677,940
E02000678,850
E02000679,820
E02000680,800
E02000681,780
E02000682,750
E02000683,730
E02000685,860
E02000686,710
E02000687,780
E02006783,770
E02006784,730
E02006798,710
E02000714,810
E02000715,730
E02000716,760
E02000717,750
E02000718,680
E02000719,740
E02000720,890
E02000721,720
E02000722,830
E02000723,840
E02000724,780
E02000725,810
E02000726,850
E02000727,800
E02000728,810
E02000729,850
E02000730,760
E02000731,790
E02000732,700
E02000733,750
E02000734,710
E02000735,700
E02000736,720
E02000737,770
E02000738,850
E02000739,720
E02000740,700
E02000741,730
E02000742,750
E02000743,630
E02000744,680
E02000745,790
E02000746,720
E02000747,770
E02000748,760
E02000749,660
E02000750,820
E02000807,1280
E02000808,1030
E02000809,1350
E02000810,770
E02000812,820
E02000813,760
E02000814,1160
E02000815,980
E02000816,760
E02000817,640
E02000818,730
E02000819,730
E02000820,830
E02000821,690
E02000822,640
E02000823,800
E02000824,650
E02000825,700
E02000826,740
E02000827,640
E02000828,710
E02000829,690
E02000830,1010
E02000831,920
E02000832,730
E02000833,960
E02000834,1230
E02000835,960
E02000836,1250
E02000837,1420
E02000838,1080
E02000839,1020
E02006802,870
E02000864,710
E02000865,730
E02000866,930
E02000867,930
E02000868,870
E02000869,830
E02000870,850
E02000871,690
E02000872,860
E02000873,770
E02000874,730
E02000875,720
E02000876,770
E02000877,750
E02000878,860
E02000879,690
E02000880,730
E02000881,650
E02000882,690
E02000883,610
E02000884,940
E02000885,660
E02000886,930
E02000887,700
E02000888,880
E02000889,1010
E02000890,1370
E02000891,1000
E02000893,870
E02000894,1170
E02006853,890
E02006854,1360
E02000923,1180
E02000924,910
E02000925,840
E02000926,1160
E02000927,1090
E02000928,1470
E02000929,710
E02000930,1400
E02000931,1710
E02000932,1650
E02000933,1310
E02000934,1360
E02000935,740
E02000936,1300
E02000937,1510
E02000938,860
E02000939,1460
E02000940,940
E02000941,1320
E02000942,1460
E02000943,1490
E02000944,930
E02000945,780
E02000946,1130
E02000947,1440
E02000948,1330
E02000949,1490
E02000950,1140
E02000951,1180
E02000952,1160
E02000953,1270
E02000954,1130
E02000955,830
E02000956,880
E02000957,940
E02000958,1010
E02000959,840
E02000960,1100
E02000961,1070
E02000962,870
E02000963,760
E02000964,770
E02000965,1180
E02000966,1270
E02000967,1240
E02000968,670
E02000969,730
E02000970,1290
E02000971,1120
E02000972,1080
E02000973,1110
E02000974,980
E02000975,1240
E02000976,1070
E02000977,1080
E02000978,1290
E02000979,1040
E02000980,890
E02000981,1210
E02000982,840
E02000983,900
E02000002,660
E02000003,750
E02000004,780
E02000005,680
E02000007,620
E02000008,630
E02000009,690
E02000010,710
E02000011,720
E02000012,850
E02000013,710
E02000014,660
E02000015,620
E02000016,650
E02000017,800
E02000018,640
E02000019,740
E02000020,650
E02000021,680
E02000022,570
E02000023,600
E02006799,680
E02000024,1130
E02000025,990
E02000026,1040
E02000027,820
E02000028,1170
E02000029,930
E02000030,1110
E02000031,1080
E02000032,1070
E02000033,900
E02000034,960
E02000035,1000
E02000036,960
E02000037,1040
E02000038,1020
E02000039,1180
E02000040,950
E02000041,960
E02000042,1000
E02000043,1360
E02000044,910
E02000045,900
E02000046,1100
E02000047,750
E02000048,1090
E02000049,690
E02000050,990
E02000051,1040
E02000052,1120
E02000053,860
E02000054,1050
E02000055,930
E02000056,1290
E02000057,1090
E02000058,1180
E02000059,780
E02000060,1020
E02000061,1230
E02000062,860
E02000063,950
E02000064,870
E02000065,800
E02000066,700
E02000067,760
E02000068,730
E02000069,810
E02000070,890
E02000071,920
E02000072,680
E02000073,990
E02000074,730
E02000075,1000
E02000077,900
E02000078,1010
E02000079,960
E02000080,890
E02000081,890
E02000082,1000
E02000083,810
E02000084,1010
E02000085,930
E02000086,1050
E02000087,1080
E02000088,1040
E02000089,1030
E02000090,860
E02000091,920
E02000092,790
E02006785,850
E02000093,890
E02000094,910
E02000095,870
E02000096,1130
E02000097,870
E02000098,900
E02000099,950
E02000100,1160
E02000101,770
E02000102,740
E02000103,770
E02000104,890
E02000105,860
E02000106,750
E02000107,890
E02000108,890
E02000109,890
E02000110,970
E02000111,900
E02000112,850
E02000113,630
E02000114,870
E02000115,970
E02000116,710
E02000117,570
E02000118,810
E02000119,660
E02000120,950
E02000121,850
E02000122,1050
E02000123,620
E02000124,1060
E02000125,930
E02000126,630
E02000127,730
E02000128,980
E02000130,980
E02000131,860
E02000132,980
E02000133,1270
E02000134,990
E02000135,700
E02000136,880
E02000137,1100
E02000138,1150
E02000139,1130
E02000140,690
E02000141,920
E02000142,1190
E02000144,1180
E02000145,720
E02000146,990
E02000147,1230
E02000148,1180
E02000149,830
E02000150,1140
E02000151,1210
E02000152,860
E02000153,1310
E02000154,1070
E02000155,870
E02000156,1070
E02000157,1140
E02000158,900
E02000159,1130
E02000160,1070
E02000161,1120
E02000162,910
E02000163,1110
E02000165,1020
E02006782,910
E02006787,1070
E02006789,920
E02000194,890
E02000195,950
E02000196,930
E02000197,830
E02000198,760
E02000199,920
E02000200,760
E02000201,640
E02000202,840
E02000203,690
E02000204,880
E02000206,690
E02000207,810
E02000208,640
E02000209,770
E02000210,990
E02000211,1010
E02000212,780
E02000213,680
E02000214,1070
E02000215,860
E02000216,1140
E02000217,800
E02000218,860
E02000219,1050
E02000220,870
E02000221,800
E02000222,1110
E02000223,680
E02000224,960
E02000225,840
E02000226,1110
E02000227,930
E02000228,1280
E02000229,700
E02000230,1010
E02000231,1270
E02000232,1010
E02000233,1020
E02000234,980
E02000235,1150
E02000236,1150
E02000237,990
E02006788,830
E02000238,930
E02000239,990
E02000240,740
E02000241,930
E02000242,980
E02000243,900
E02000244,940
E02000245,670
E02000246,710
E02000247,720
E02000248,1050
E02000249,860
E02000250,1340
E02000251,930
E02000252,910
E02000253,730
E02000254,860
E02000255,1020
E02000256,1170
E02000257,1200
E02000258,960
E02000259,1210
E02000260,820
E02000261,920
E02000262,870
E02000263,770
E02000264,1080
E02000265,860
E02000266,710
E02000267,1030
E02000268,1120
E02000269,1360
E02000270,720
E02000271,1360
E02000272,1180
E02000274,770
E02000275,800
E02000276,1210
E02006791,1140
E02000277,780
E02000278,680
E02000279,700
E02000280,890
E02000281,780
E02000282,610
E02000283,750
E02000284,960
E02000285,1100
E02000286,1030
E02000287,1040
E02000288,670
E02000289,1070
E02000290,580
E02000291,780
E02000292,880
E02000293,1180
E02000294,720
E02000295,960
E02000296,900
E02000297,1050
E02000298,1150
E02000299,700
E02000300,790
E02000301,630
E02000302,830
E02000303,680
E02000304,1190
E02000305,1010
E02000306,550
E02000307,820
E02000308,960
E02000309,690
E02000311,810
E02000312,1000
E02006793,620
E02000313,690
E02000314,680
E02000315,700
E02000316,800
E02000317,700
E02000318,710
E02000319,710
E02000320,790
E02000321,700
E02000323,620
E02000324,750
E02000326,940
E02000327,760
E02000328,1030
E02000329,830
E02000331,790
E02000332,990
E02000333,1200
E02000334,880
E02000335,1010
E02000337,830
E02000339,1040
E02000340,910
E02000341,710
E02000342,820
E02000343,810
E02000344,1000
E02006786,790
E02006927,930
E02006928,900
E02006929,920
E02006930,1160
E02006931,990
E02000433,950
E02000434,1030
E02000435,910
E02000436,1210
E02000437,920
E02000438,910
E02000439,910
E02000440,1130
E02000441,1030
E02000442,950
E02000443,810
E02000444,1000
E02000445,830
E02000447,1080
E02000448,1250
E02000449,870
E02000451,1190
E02000452,1010
E02000453,1050
E02000454,1260
E02000455,1010
E02000456,1060
E02000457,1160
E02000459,860
E02000460,920
E02000461,1180
E02000462,900
E02000463,870
E02006795,1040
E02006882,1030
E02000464,660
E02000465,720
E02000466,740
E02000467,630
E02000468,810
E02000469,700
E02000470,870
E02000471,970
E02000472,860
E02000473,960
E02000474,790
E02000475,930
E02000476,730
E02000477,1010
E02000478,1090
E02000479,860
E02000480,810
E02000481,970
E02000482,1140
E02000483,780
E02000484,980
E02000485,940
E02000486,910
E02000487,1120
E02000488,950
E02000489,810
E02000490,810
E02000491,700
E02000492,820
E02000493,770
E02000494,1190
E02000495,980
E02000496,920
E02000497,1030
E02000498,960
E02000499,1160
E02000500,1130
E02000501,1030
E02000502,1040
E02000503,1120
E02000504,1160
E02000506,1240
E02000507,1170
E02000508,980
E02000509,850
E02000510,930
E02000511,930
E02000512,810
E02000513,770
E02000514,860
E02000515,780
E02000516,900
E02000517,750
E02000518,790
E02000519,740
E02000520,760
E02000521,860
E02000522,840
E02000523,870
E02000524,870
E02000525,810
E02006796,930
E02000526,1380
E02000528,860
E02000529,840
E02000530,740
E02000531,920
E02000532,1150
E02000533,1220
E02000534,1190
E02000535,980
E02000536,920
E02000537,1120
E02000538,920
E02000539,960
E02000540,920
E02000541,850
E02000542,870
E02000543,1010
E02000544,1030
E02000545,920
E02000546,910
E02000547,830
E02000548,760
E02000549,860
E02000550,860
E02000551,700
E02000552,930
E02000553,870
E02006792,1260
E02000598,1340
E02000599,1260
E02000600,1060
E02000601,1230
E02000602,920
E02000603,930
E02000604,1120
E02000605,1090
E02000606,1120
E02000607,1210
E02000608,1170
E02000609,1040
E02000610,970
E02000611,1220
E02000612,1140
E02000613,1130
E02000614,1000
E02000615,980
E02000616,1060
E02000617,900
E02000689,1480
E02000690,1340
E02000691,1420
E02000692,1370
E02000693,1140
E02000694,1240
E02000695,1060
E02000696,880
E02000697,1460
E02000698,1400
E02000699,1490
E02000700,850
E02000701,750
E02000702,800
E02000703,1290
E02000704,1100
E02000705,890
E02000706,690
E02000707,780
E02000708,1180
E02000709,1110
E02000710,750
E02000711,860
E02000712,810
E02000713,1010
E02000751,1120
E02000752,720
E02000753,850
E02000754,1000
E02000755,910
E02000756,860
E02000757,1200
E02000758,870
E02000759,980
E02000760,850
E02000762,1030
E02000763,920
E02000764,1050
E02000765,1000
E02000767,920
E02000768,1230
E02000769,760
E02000770,860
E02000772,880
E02000773,910
E02000774,830
E02000776,890
E02000777,1050
E02000779,810
E02000780,790
E02000781,840
E02000782,720
E02000783,700
E02006800,830
E02006924,920
E02006925,1000
E02000784,1250
E02000785,1450
E02000786,1240
E02000787,1180
E02000788,1420
E02000789,1250
E02000790,1620
E02000791,1430
E02000792,1370
E02000793,1100
E02000794,1350
E02000795,1330
E02000796,950
E02000797,1390
E02000798,1200
E02000799,1520
E02000800,1060
E02000801,1390
E02000802,1220
E02000803,980
E02000804,1240
E02000805,1130
E02000806,1180
E02000840,720
E02000841,790
E02000842,960
E02000843,900
E02000844,850
E02000845,1010
E02000846,1010
E02000847,970
E02000848,1020
E02000849,960
E02000850,1030
E02000851,780
E02000852,1000
E02000853,980
E02000854,1120
E02000855,1200
E02000856,940
E02000857,940
E02000858,740
E02000859,950
E02000860,830
E02000861,1340
E02000863,1130
E02006836,1190
E02000895,760
E02000896,980
E02000897,780
E02000898,810
E02000899,800
E02000900,820
E02000901,1010
E02000902,830
E02000903,760
E02000904,880
E02000905,810
E02000906,790
E02000907,620
E02000908,800
E02000909,890
E02000910,840
E02000911,790
E02000912,830
E02000913,850
E02000914,700
E02000915,950
E02000916,750
E02000917,840
E02000918,820
E02000919,970
E02000920,780
E02000921,730
E02000922,790
E02003352,1050
E02003353,1200
E02003354,1170
E02003355,840
E02003356,1100
E02003357,790
E02003358,810
E02003359,1000
E02003360,980
E02003361,910
E02003362,970
E02003363,1070
E02003364,1150
E02003365,1030
E02003366,1070
E02003491,880
E02003492,670
E02003493,900
E02003494,1070
E02003495,770
E02003496,700
E02003497,1070
E02003498,650
E02003499,660
E02003500,1130
E02003501,1050
E02003502,750
E02003503,790
E02003504,960
E02003505,870
E02003506,930
E02003507,750
E02003508,960
E02003509,830
E02003510,930
E02003511,910
E02003512,880
E02003513,860
E02003514,1030
E02003515,630
E02003516,890
E02003517,870
E02003518,850
E02003519,1030
E02003520,760
E02003521,770
E02003522,810
E02003523,860
E02003581,780
E02003582,790
E02003583,690
E02003584,660
E02003585,730
E02003586,680
E02003587,660
E02003588,640
E02003589,650
E02003590,690
E02003591,750
E02003592,610
E02003593,800
E02003594,630
E02003595,650
E02003596,590
E02003597,730
E02003598,630
E02003314,680
E02003315,910
E02003316,840
E02003317,800
E02003318,940
E02003319,750
E02003320,880
E02003321,680
E02003322,640
E02003323,720
E02003324,750
E02003325,650
E02003326,770
E02003327,790
E02003328,670
E02003329,790
E02003330,780
E02003331,690
E02003332,880
E02003333,600
E02003334,780
E02003335,680
E02003336,810
E02003337,790
E02003338,750
E02003339,830
E02003340,660
E02003341,860
E02003342,850
E02003343,940
E02003344,770
E02003345,1050
E02003346,750
E02003347,920
E02003348,1000
E02003349,840
E02003350,810
E02003351,830
E02003459,980
E02003460,930
E02003461,870
E02003462,940
E02003463,900
E02003464,760
E02003465,870
E02003466,830
E02003467,750
E02003468,800
E02003469,950
E02003470,600
E02003471,810
E02003472,800
E02003473,1030
E02003474,970
E02003475,930
E02003476,650
E02003477,910
E02003478,920
E02003479,760
E02003480,990
E02003481,590
E02003482,1030
E02003483,1060
E02003484,850
E02003485,740
E02003486,1020
E02003487,720
E02003488,680
E02003489,820
E02003490,640
E02003524,670
E02003525,660
E02003526,940
E02003527,780
E02003529,860
E02003530,780
E02003531,860
E02003532,810
E02003533,660
E02003534,790
E02003535,760
E02003536,500
E02003537,750
E02003538,660
E02003539,530
E02003540,690
E02003541,550
E02003542,780
E02003543,800
E02003544,820
E02003545,760
E02003546,830
E02003547,840
E02003548,850
E02006821,950
E02003389,1010
E02003390,1430
E02003391,1090
E02003392,950
E02003393,960
E02003394,720
E02003395,840
E02003396,880
E02003397,740
E02003398,820
E02003399,900
E02003400,960
E02003401,820
E02003402,940
E02003403,760
E02003404,780
E02003405,670
E02003406,720
E02003407,710
E02003408,730
E02003409,810
E02003410,750
E02003411,720
E02003412,770
E02003413,780
E02003414,820
E02003415,700
E02003416,1020
E02003417,900
E02003418,820
E02003419,800
E02003420,870
E02003549,920
E02003550,800
E02003551,620
E02003552,620
E02003553,740
E02003554,820
E02003555,650
E02003556,810
E02003557,850
E02003558,720
E02003559,1060
E02003560,610
E02003561,690
E02003562,860
E02003563,690
E02003564,670
E02003565,740
E02003566,690
E02003567,800
E02003568,980
E02003569,760
E02003570,620
E02003571,690
E02003572,810
E02003573,650
E02003574,720
E02003575,610
E02003576,720
E02003577,740
E02003578,730
E02003579,800
E02003580,600
E02003367,1090
E02003368,880
E02003369,1160
E02003370,1100
E02003371,1010
E02003372,960
E02003373,1160
E02003374,950
E02003375,930
E02003376,850
E02003377,1020
E02003378,850
E02003379,930
E02003380,1000
E02003381,1110
E02003382,820
E02003383,1080
E02003384,1030
E02003385,910
E02003386,920
E02003387,1080
E02003388,1020
E02003421,1070
E02003422,1070
E02003423,850
E02003424,1190
E02003425,850
E02003426,1090
E02003427,930
E02003428,990
E02003429,1080
E02003430,960
E02003431,980
E02003432,1100
E02003433,940
E02003434,870
E02003435,1220
E02003436,1060
E02003437,1080
E02003438,1140
E02003439,1060
E02003440,1180
E02003441,1140
E02003442,1290
E02003443,770
E02003444,1070
E02003445,1050
E02003446,1280
E02003447,1180
E02003448,1280
E02003449,1280
E02003450,1100
E02003451,860
E02003452,1370
E02003453,1530
E02003454,1150
E02003455,1100
E02003456,1080
E02003457,1300
E02003458,1240
E02003652,1080
E02003653,860
E02003654,1100
E02003655,1030
E02003656,940
E02003657,990
E02003658,1000
E02003659,960
E02003660,1080
E02003661,1000
E02003662,870
E02003663,850
E02003664,760
E02003665,960
E02003666,820
E02003667,1000
E02003668,1000
E02003669,780
E02003670,990
E02003671,890
E02003672,1020
E02003673,1090
E02003674,1130
E02003675,1040
E02003676,1170
E02003677,880
E02003678,1100
E02003679,870
E02003680,1060
E02003681,1130
E02003682,1150
E02003683,1140
E02003685,1150
E02003686,1120
E02003687,1170
E02006823,1150
E02003688,1130
E02003689,1220
E02003690,830
E02003691,1080
E02003692,980
E02003693,1130
E02003694,910
E02003695,940
E02003696,900
E02003697,1180
E02003698,1120
E02003699,960
E02003701,920
E02003702,1150
E02003703,1010
E02003704,1240
E02003705,850
E02003706,810
E02003707,860
E02003708,690
E02003709,760
E02003710,900
E02003711,900
E02003712,760
E02003713,1030
E02003714,960
E02003715,1250
E02003716,1000
E02003717,1020
E02003718,1080
E02006824,1030
E02004356,760
E02004357,690
E02004358,620
E02004359,700
E02004361,820
E02004362,770
E02004363,740
E02004364,740
E02004365,650
E02004366,680
E02004367,760
E02006857,680
E02006858,780
E02004368,840
E02004369,740
E02004370,640
E02004371,670
E02004372,590
E02004373,700
E02004374,680
E02004375,650
E02004376,600
E02004377,690
E02004378,560
E02004379,1020
E02004380,1070
E02004381,850
E02004382,820
E02004383,1010
E02004384,760
E02004385,690
E02004386,690
E02004387,700
E02004388,670
E02004389,760
E02004390,750
E02004391,700
E02004392,870
E02004393,720
E02004394,890
E02004395,670
E02004396,760
E02004397,780
E02004398,580
E02004399,630
E02004400,750
E02004401,670
E02004402,550
E02004403,1080
E02004404,1120
E02004405,1000
E02004406,960
E02004407,990
E02004408,910
E02004409,1030
E02004410,1030
E02004411,860
E02004412,880
E02004413,890
E02004414,1030
E02004415,1010
E02004416,860
E02004417,720
E02004418,720
E02004419,620
E02004420,800
E02004421,670
E02004422,740
E02004423,730
E02004675,960
E02004676,1020
E02004677,1100
E02004678,1010
E02004679,1070
E02004680,1290
E02004681,820
E02004682,1060
E02004683,810
E02004684,930
E02004685,920
E02004686,930
E02004687,840
E02004688,700
E02004689,1000
E02004690,980
E02004691,1010
E02004692,1010
E02004693,810
E02004694,970
E02004695,1360
E02004696,1020
E02004697,1110
E02004698,700
E02004699,1030
E02004700,960
E02004702,900
E02004703,1110
E02004704,1020
E02004705,980
E02004706,940
E02004707,1050
E02004708,820
E02004709,1060
E02004710,940
E02006829,960
E02006838,1060
E02004712,1160
E02004713,960
E02004714,980
E02004715,840
E02004716,860
E02004717,740
E02004718,840
E02004719,990
E02004720,840
E02004721,1200
E02004722,760
E02004723,950
E02004724,840
E02004725,810
E02004726,1030
E02004727,1160
E02004728,960
E02004729,820
E02004730,1020
E02004731,1040
E02004732,970
E02004733,1020
E02004734,900
E02004735,970
E02004736,840
E02004737,700
E02004738,890
E02004739,860
E02004740,960
E02004741,750
E02004742,700
E02004743,810
E02004744,790
E02004745,750
E02004746,830
E02004747,740
E02004748,650
E02004749,980
E02004750,850
E02004751,970
E02004752,1140
E02004753,1010
E02004754,1030
E02004755,1250
E02004756,1200
E02004757,1290
E02004758,1060
E02004759,1130
E02004760,1180
E02004761,1170
E02004764,770
E02004765,1040
E02004766,710
E02004767,640
E02004768,790
E02004769,640
E02004770,620
E02004771,660
E02004772,800
E02004774,830
E02004775,880
E02004776,870
E02004777,680
E02004778,720
E02006822,830
E02006830,710
E02006831,890
E02004779,830
E02004780,770
E02004781,950
E02004782,760
E02004783,870
E02004784,950
E02004785,910
E02004786,930
E02004787,820
E02004788,920
E02004789,800
E02004790,750
E02004791,740
E02004792,780
E02004793,940
E02004794,940
E02004795,820
E02004796,800
E02004797,700
E02004798,690
E02004799,650
E02004800,740
E02004801,820
E02004802,790
E02004803,690
E02004804,1010
E02004805,1220
E02004806,1130
E02004807,870
E02004808,930
E02004809,580
E02004810,890
E02004811,720
E02004812,980
E02004813,720
E02004814,1040
E02004815,760
E02004816,760
E02004817,760
E02004818,940
E02004819,940
E02004820,1010
E02004821,1050
E02004822,1030
E02004823,940
E02004824,710
E02004825,950
E02004826,980
E02004827,1420
E02004828,1040
E02004829,1190
E02004830,1100
E02004831,1060
E02004832,940
E02004833,1070
E02004834,790
E02004835,1010
E02004836,760
E02004837,1120
E02004838,1060
E02004839,1050
E02004840,930
E02004841,940
E02004842,970
E02004996,880
E02004997,850
E02004998,920
E02004999,790
E02005000,730
E02005001,840
E02005002,690
E02005003,720
E02005004,880
E02005005,890
E02005006,870
E02005007,830
E02005008,750
E02005009,840
E02005010,620
E02005011,700
E02005012,680
E02005013,610
E02005014,810
E02005015,820
E02005016,730
E02005017,820
E02005018,800
E02005019,870
E02005020,740
E02005021,900
E02005022,740
E02005023,690
E02005025,940
E02005026,960
E02005027,950
E02006855,840
E02006856,770
E02005028,620
E02005029,1020
E02005030,880
E02005031,740
E02005032,870
E02005033,750
E02005034,1040
E02005035,930
E02005036,760
E02005037,910
E02005038,860
E02005039,790
E02005040,910
E02005041,860
E02005042,760
E02005043,720
E02005044,760
E02005045,690
E02005046,670
E02005047,680
E02005048,820
E02005049,810
E02005050,830
E02005051,660
E02005052,650
E02005053,650
E02005054,770
E02005055,690
E02005056,610
E02005057,720
E02005058,740
E02005059,900
E02005060,720
E02005061,710
E02005062,860
E02005063,860
E02005064,850
E02005065,660
E02005066,980
E02005067,1000
E02005068,1120
E02005069,910
E02005070,870
E02005071,740
E02005072,1050
E02005073,800
E02005074,950
E02005075,880
E02005076,810
E02005077,750
E02005078,870
E02005079,920
E02005080,620
E02005081,850
E02005082,910
E02005083,860
E02005084,930
E02005085,970
E02005086,920
E02005087,910
E02005088,680
E02005089,890
E02005090,910
E02005091,920
E02005093,820
E02005094,1030
E02005095,1050
E02005096,960
E02005097,1270
E02005098,1120
E02005099,1040
E02005100,880
E02005101,1030
E02006832,1020
E02005102,840
E02005103,850
E02005104,700
E02005105,670
E02005106,720
E02005107,810
E02005109,860
E02005110,840
E02005111,640
E02005112,630
E02005113,700
E02005114,660
E02006879,510
E02006880,640
E02005115,600
E02005116,570
E02005117,670
E02005118,730
E02005119,640
E02005120,600
E02005121,850
E02005122,830
E02005123,800
E02005124,600
E02005125,710
E02005126,750
E02005127,910
E02005128,750
E02005129,770
E02005130,770
E02005131,930
E02005132,500
E02005133,660
E02005134,590
E02005135,640
E02005136,680
E02005137,560
E02005138,570
E02005139,610
E02005140,700
E02005141,760
E02005142,660
E02005143,700
E02005144,600
E02005145,710
E02005146,630
E02005147,540
E02005148,720
E02005149,900
E02005150,810
E02005151,880
E02005153,810
E02005154,980
E02005155,1190
E02005156,890
E02005157,760
E02005158,1040
E02005159,890
E02005160,910
E02005161,1000
E02006833,920
E02005162,860
E02005163,1060
E02005164,870
E02005165,980
E02005166,800
E02005167,1120
E02005168,1280
E02005169,960
E02005170,1040
E02005171,790
E02005172,1040
E02005173,1160
E02005174,880
E02005175,850
E02005921,1000
E02005922,830
E02005923,750
E02005924,710
E02005925,640
E02005926,860
E02005927,880
E02005928,940
E02005929,960
E02005930,1010
E02005931,1070
E02005932,1220
E02005933,930
E02005934,900
E02005935,1000
E02005936,1030
E02005937,930
E02005938,950
E02005939,950
E02005940,1110
E02005941,1170
E02005942,1410
E02005943,970
E02005944,760
E02005945,1090
E02005946,1010
E02005947,990
E02005948,1070
E02005949,740
E02005950,920
E02005951,1040
E02005952,880
E02005953,1020
E02005954,850
E02005955,750
E02005956,680
E02005957,680
E02005958,1200
E02005959,970
E02005960,1010
E02005961,1030
E02005962,1010
E02005963,930
E02005964,1030
E02005965,1050
E02005966,1260
E02005967,890
E02005968,1150
E02005969,940
E02005970,960
E02005971,800
E02005972,1080
E02005973,920
E02005974,1100
E02005975,1040
E02005976,1190
E02005977,1070
E02005978,1120
E02005979,1030
E02005980,960
E02005981,1220
E02005982,1100
E02005983,910
E02005984,1080
E02005985,850
E02005986,850
E02005987,940
E02005988,990
E02005991,930
E02005992,970
E02006886,1040
E02005993,890
E02005994,970
E02005995,950
E02005996,1020
E02005997,940
E02005998,1020
E02005999,970
E02006000,960
E02006001,1010
E02006002,830
E02006003,920
E02006004,910
E02006005,1090
E02006006,950
E02006007,930
E02006317,1020
E02006318,1270
E02006319,880
E02006320,900
E02006321,1300
E02006322,1240
E02006323,1160
E02006324,1110
E02006325,1430
E02006326,1120
E02006327,1220
E02006328,1130
E02006329,1230
E02006330,880
E02006331,1220
E02006332,1280
E02006333,1030
E02006334,1390
E02006335,1030
E02006336,900
E02006337,1120
E02006338,1040
E02006339,1020
E02006341,1050
E02006342,980
E02006343,1110
E02006837,1160
E02006344,1100
E02006345,1080
E02006346,1170
E02006347,1030
E02006348,1040
E02006349,1020
E02006350,830
E02006351,1020
E02006352,1020
E02006353,830
E02006354,1300
E02006355,820
E02006356,1120
E02006357,990
E02006358,1090
E02006359,1240
E02006360,1120
E02006361,1120
E02006362,1140
E02006363,1180
E02006364,940
