code,income,White (%),Mixed/multiple ethnic groups (%),Asian/Asian British (%),Black/African/Caribbean/Black British (%),Other ethnic group (%),BAME (%),United Kingdom,Not United Kingdom,United Kingdom (%),Not United Kingdom (%)
E02000379,1050,69.5422767444928,6.16013718506793,8.29705843556259,11.2254320010553,4.7750956338214,30.4577232555072,4582,2999,60.4405751220156,39.5594248779844
E02000380,1150,73.3924611973392,5.71379839672523,7.38529762920007,9.48319972710217,4.02524304963329,26.6075388026608,3771,2092,64.3186082210472,35.6813917789527
E02000381,1170,75.6179196704428,4.69876416065911,7.06745623069001,8.25180226570546,4.36405767250258,24.3820803295572,4513,3255,58.0973223480948,41.9026776519053
E02000382,1070,68.8179017350414,5.41592346359656,8.20496189395168,10.5561861520999,7.00502675531052,31.1820982649586,3719,2448,60.3048483865737,39.6951516134263
E02000383,1020,61.2171331636981,5.58736217133164,15.2989821882952,7.5381679389313,10.3583545377439,38.7828668363019,4271,5161,45.2820186598813,54.7179813401188
E02000384,890,63.6885245901639,6.31147540983607,9.20765027322404,14.7404371584699,6.05191256830601,36.3114754098361,4199,3121,57.3633879781421,42.6366120218579
E02000385,1290,74.423888347939,4.4466082440766,10.4836092177864,6.02077247646868,4.62512171372931,25.576111652061,3211,2951,52.1097046413502,47.8902953586498
E02000386,830,57.5958702064897,5.94886922320551,11.6396263520157,16.9616519174041,7.85398230088496,42.4041297935103,4393,3743,53.9945919370698,46.0054080629302
E02000387,1000,64.2857142857143,5.3093112244898,12.8029336734694,12.6434948979592,4.95854591836735,35.7142857142857,3512,2760,55.9948979591837,44.0051020408163
E02000388,1030,73.786881248476,4.63301633747866,9.76591075347476,7.31528895391368,4.49890270665691,26.213118751524,4532,3670,55.2548158985613,44.7451841014387
E02000389,1240,79.5517867958813,4.53058752271351,8.00726832222895,4.0702604482132,3.84009691096305,20.4482132041187,5111,3144,61.9139915202907,38.0860084797093
E02000390,1010,75.682382133995,5.02481389578164,6.60669975186104,8.26612903225806,4.41997518610422,24.317617866005,3949,2499,61.2437965260546,38.7562034739454
E02000391,1170,80.8642773968172,4.37314012161987,5.39526458791564,5.07180747832837,4.29551041531893,19.1357226031828,4719,3010,61.0557640056929,38.9442359943071
E02000392,1170,76.8532052620589,4.83399457089163,5.82585090833159,8.55084568803508,3.93610357068281,23.1467947379411,5735,3843,59.8768010022969,40.1231989977031
E02000393,1470,84.1485657436578,3.87995357320511,6.23445531420992,3.92969656773338,1.80732880119383,15.8514342563422,3720,2311,61.6813132150555,38.3186867849445
E02000394,960,67.3629916183108,6.16376531270148,9.72275950999355,11.5796260477112,5.17085751128304,32.6370083816892,4559,3196,58.7878787878788,41.2121212121212
E02000395,1400,86.0695681398084,3.49521088892623,5.17560073937154,2.65501596370358,2.60460426819022,13.9304318601916,3749,2202,62.9978154931944,37.0021845068056
E02000396,1130,75.3806723955978,5.48771295039952,6.7088798432082,8.89491934268054,3.52781546811398,24.6193276044022,4225,2408,63.6966681742801,36.3033318257199
E02000397,800,61.2284069097889,6.62827895073577,11.4395393474088,15.8413307741523,4.86244401791427,38.7715930902111,3803,4012,48.6628278950736,51.3371721049264
E02000398,580,38.3125087743928,6.89316299312088,8.25494875754598,41.5414853292152,4.99789414572512,61.6874912256072,3308,3815,46.4411062754457,53.5588937245543
E02000400,940,61.7762128325509,6.93792383933229,10.4068857589984,16.9014084507042,3.97756911841419,38.2237871674491,4513,3155,58.8549817423057,41.1450182576943
E02000401,680,49.9257499257499,7.91505791505792,10.5435105435105,25.4083754083754,6.20730620730621,50.0742500742501,3847,2887,57.1280071280071,42.8719928719929
E02000402,650,45.0948185754816,7.3615051515604,9.16828430640585,31.2080035836942,7.167388382858,54.9051814245185,3588,3109,53.5762281618635,46.4237718381365
E02000403,890,62.3975552160022,6.25086817613557,12.8351159883317,13.5574385331296,4.95902208640089,37.6024447839978,3182,4017,44.2005834143631,55.7994165856369
E02000404,810,51.3465481886535,7.30006835269993,15.6527682843472,20.2597402597403,5.44087491455913,48.6534518113466,3471,3844,47.4504442925496,52.5495557074505
E02000405,1410,80.9254734270006,6.01710445937691,5.6658521686011,5.37568723274282,2.01588271227856,19.0745265729994,4857,1691,74.1753207086133,25.8246792913867
E02000406,800,55.55871886121,7.20284697508897,13.8362989323843,18.6049822064057,4.79715302491103,44.44128113879,3569,3456,50.8042704626334,49.1957295373666
E02000407,650,41.5754923413567,6.94748358862145,11.1734135667396,34.1219912472648,6.18161925601751,58.4245076586433,3201,4111,43.777352297593,56.222647702407
E02000408,640,42.7745664739885,6.51602732527588,10.0236468733579,33.2895428271151,7.39621650026274,57.2254335260116,3515,4097,46.1770888071466,53.8229111928534
E02000409,680,45.5798988815689,6.14371074000306,9.14662172514172,33.2771564271488,5.85261222613758,54.4201011184311,3035,3492,46.4991573464072,53.5008426535928
E02000410,1280,82.3546989391902,6.32003585835948,4.94546541162409,3.45136709995518,2.92843269087106,17.6453010608098,4836,1857,72.2545943523084,27.7454056476916
E02000411,660,42.3644659151906,6.85721953837896,13.6473429951691,32.0048309178744,5.12614063338701,57.6355340848095,3483,3969,46.7391304347826,53.2608695652174
E02000412,800,54.1220711599653,6.219265258895,12.9013595603124,20.9719409892971,5.78536303153023,45.8779288400347,3164,3750,45.7622215794041,54.2377784205959
E02000413,1240,79.2533333333333,6.81333333333333,6.36,5.42666666666667,2.14666666666667,20.7466666666667,5601,1899,74.68,25.32
E02000414,810,46.6601589736438,6.91674801282945,12.1043090224515,29.6053549016873,4.71342908938781,53.3398410263562,3240,3931,45.1819829870311,54.8180170129689
E02000415,810,58.5682980277575,6.51570489408327,14.7991234477721,14.7260774287801,5.39079620160701,41.4317019722425,3034,3811,44.3243243243243,55.6756756756757
E02000416,890,66.128170894526,7.42323097463284,7.66355140186916,14.4459279038718,4.33911882510013,33.871829105474,4931,2559,65.8344459279039,34.1655540720961
E02000417,1330,83.2384661473937,5.55721989215099,4.07429598562013,4.8831635710006,2.24685440383463,16.7615338526064,4785,1891,71.6746554823247,28.3253445176753
E02000418,1290,84.1713559629697,4.95552731893266,4.71954982755491,4.53802868034126,1.61553821020149,15.8286440370303,4276,1233,77.6184425485569,22.3815574514431
E02000419,930,63.9368524913665,6.08041440552541,12.900838677849,12.1238283177109,4.9580661075481,36.0631475086334,3946,4162,48.6679822397632,51.3320177602368
E02000420,670,50.6324004305705,7.34660925726588,11.8675995694295,24.9327233584499,5.22066738428418,49.3675995694295,3305,4127,44.4698600645856,55.5301399354144
E02000421,650,43.6485730274203,7.03693340794628,10.05875769446,32.9182988248461,6.33743704532736,56.3514269725797,3261,3887,45.6211527700056,54.3788472299944
E02000422,780,48.038338658147,6.67092651757188,12.2300319488818,27.667731629393,5.39297124600639,51.961661341853,3479,4346,44.4600638977636,55.5399361022364
E02000423,950,61.558784676354,6.25275209158961,13.0045501247615,13.7824746807574,5.4014384265375,38.441215323646,3153,3660,46.2791721708499,53.7208278291502
E02000424,1150,73.325923867741,6.80744651292026,5.02917477076966,11.5587663239789,3.27868852459016,26.674076132259,5042,2156,70.0472353431509,29.9527646568491
E02000425,790,65.3941565600882,4.3412348401323,6.86328555678059,13.8506063947078,9.55071664829107,34.6058434399118,4064,3192,56.0088202866593,43.9911797133407
E02000426,1270,77.9230426385381,5.37810132224038,7.9334422819789,5.5266676571089,3.23874610013371,22.0769573614619,4571,2160,67.9096716683999,32.0903283316001
E02000427,970,66.4137729792822,6.55091917128684,10.0671140939597,12.1097169536037,4.85847680186752,33.5862270207178,3591,3263,52.3927633498687,47.6072366501313
E02000428,710,51.4098547422387,6.60780404443179,8.37368271147821,28.2255767587582,5.38308174309314,48.5901452577613,3273,3749,46.6106522358303,53.3893477641698
E02000429,1350,82.7057793345009,5.47285464098074,5.5312317571512,4.30531231757151,1.98482194979568,17.2942206654991,4750,2102,69.3228254524226,30.6771745475773
E02000430,1270,79.2908183901847,6.04017796952946,5.46042874477552,5.79749224753944,3.41108264797088,20.7091816098153,5328,2089,71.8349737090468,28.1650262909532
E02000431,1470,82.9020194465221,5.47494390426328,5.99850411368736,3.53029169783096,2.09424083769633,17.0979805534779,4542,2143,67.9431563201197,32.0568436798803
E02000432,1150,72.4976758599318,5.45398202665014,5.73287883483111,12.6898047722343,3.62565850635265,27.5023241400682,4284,2170,66.3774403470716,33.6225596529284
E02000433,950,60.1613322924798,2.6671870934166,29.5081967213115,4.93104345563362,2.73224043715847,39.8386677075202,5036,2650,65.5217278168098,34.4782721831902
E02000434,1030,49.5109455053563,3.3884489986027,35.7708430367955,7.69678621332091,3.63297624592455,50.4890544946437,4997,3591,58.1858407079646,41.8141592920354
E02000435,910,52.9625639644492,4.06679235119849,30.6086722326959,8.6587664960948,3.70320495556154,47.0374360355508,4782,2644,64.3953676272556,35.6046323727444
E02000436,1210,56.6413005880318,2.78450363196126,35.5759252853684,3.19958491871325,1.79868557592529,43.3586994119682,3911,1871,67.6409546869595,32.3590453130405
E02000437,920,51.8443356810314,4.76304166169273,31.6461740479885,8.64271218813418,3.10373642115316,48.1556643189686,5286,3091,63.1013489315984,36.8986510684016
E02000438,910,54.614412136536,4.39949431099874,30.0758533501896,7.88874841972187,3.02149178255373,45.385587863464,5174,2736,65.4108723135272,34.5891276864728
E02000439,910,38.0940775042652,3.66804776992445,43.3707043626615,11.29661223495,3.57055812819888,61.9059224957348,3643,4563,44.3943456007799,55.6056543992201
E02000440,1130,42.2510189152472,2.9888180583133,45.8668617410388,5.69547497126136,3.19782631413941,57.7489810847529,5583,3986,58.3446546138573,41.6553453861428
E02000441,1030,55.3768245457253,3.79803395889187,32.4545725350015,6.44921060470658,1.92135835567471,44.6231754542747,4397,2317,65.4900208519512,34.5099791480489
E02000442,950,25.6374913852515,2.64185619113255,61.3829542844016,7.07558005972892,3.26211807948541,74.3625086147484,3557,5149,40.8568803124282,59.1431196875718
E02000443,810,36.8532206969377,4.54065469904963,39.1024287222809,14.7096092925026,4.79408658922914,63.1467793030623,4934,4536,52.1013727560718,47.8986272439282
E02000444,1000,27.4502882692081,3.31803741616661,59.7364395811272,6.83609836451347,2.65913636898459,72.5497117307919,4006,4493,47.134957053771,52.865042946229
E02000445,830,36.819512195122,4.39024390243902,40.0292682926829,14.9951219512195,3.76585365853659,63.1804878048781,5091,5159,49.6682926829268,50.3317073170732
E02000447,1080,46.7271181637858,4.46302068574667,38.1552847832247,7.67922924341173,2.97534712383111,53.2728818362142,4366,2692,61.8588835364126,38.1411164635874
E02000448,1250,69.7184159012197,3.99036289715404,21.7888872157808,3.08688450534558,1.41544948049992,30.2815840987803,4823,1818,72.6246047282036,27.3753952717964
E02000449,870,26.7297529802138,2.98635860882389,60.8946786284872,6.80840604645447,2.58080373602065,73.2702470197862,3464,4673,42.5709721027406,57.4290278972594
E02000451,1190,46.3969465648855,3.87786259541985,42.9618320610687,4.77862595419847,1.98473282442748,53.6030534351145,4049,2501,61.8167938931298,38.1832061068702
E02000452,1010,41.5064492577269,4.57532246288635,41.4212703820881,8.95595035288391,3.5410075444147,58.4935507422731,3938,4280,47.9192017522512,52.0807982477488
E02000453,1050,43.0971128608924,5.70866141732284,39.5669291338583,8.49081364829396,3.13648293963255,56.9028871391076,4152,3468,54.4881889763779,45.511811023622
E02000454,1260,57.2437164642756,3.4029935046597,35.5266873764473,2.45693306975431,1.36966958486303,42.7562835357244,4976,2106,70.2626376729737,29.7373623270263
E02000455,1010,40.4179471419791,4.86785494775661,42.8272894898586,8.58020897357099,3.30669944683466,59.5820528580209,3901,4234,47.9532882606023,52.0467117393977
E02000456,1060,46.068848278793,4.6748831279218,38.2632100864145,8.23062756764414,2.76243093922652,53.931151721207,3994,3065,56.5802521603627,43.4197478396373
E02000457,1160,42.7304402914159,3.42096927462781,44.5834653151726,6.36680392777954,2.89832119100412,57.2695597085841,3710,2604,58.7583148558758,41.2416851441242
E02000459,860,34.996964177292,5.5130540376442,43.2544019429265,12.4104432301154,3.82513661202186,65.003035822708,4053,4182,49.2167577413479,50.7832422586521
E02000460,920,31.0064436943848,4.81742865909788,46.9929426204357,14.6670757901197,2.51610923596195,68.9935563056152,3421,3097,52.4854249769868,47.5145750230132
E02000461,1180,55.9090254786239,4.7646466100475,31.0061897221822,5.64272347776018,2.67741471138621,44.0909745213761,4144,2803,59.6516481934648,40.3483518065352
E02000462,900,32.5090470446321,4.85524728588661,49.7436670687575,10.1477683956574,2.74427020506634,67.4909529553679,3208,3424,48.3715319662244,51.6284680337756
E02000463,870,37.1218412623087,4.36587970103215,42.6622375133468,12.6112231581445,3.23881836516787,62.8781587376913,4659,3770,55.2734606714913,44.7265393285087
E02000464,660,88.9939544256704,1.84467524414819,2.83676949310184,5.8285537126027,0.496047124476825,11.0060455743296,5876,575,91.086653232057,8.91334676794295
E02000465,720,88.562421185372,1.7780580075662,2.69861286254729,6.59520807061791,0.365699873896595,11.437578814628,7117,813,89.7477931904161,10.2522068095839
E02000466,740,87.5950283576686,2.50995535175576,3.87353686496923,5.69566791359961,0.325811512006758,12.4049716423314,7532,755,90.8893447568481,9.11065524315193
E02000467,630,82.972104116976,3.37032043969719,2.84143938608317,10.2457741366795,0.57036192056414,17.027895883024,8343,1300,86.5187182412113,13.4812817587888
E02000468,810,88.8332048316628,1.92752505782575,3.90645078386019,4.89591364687741,0.436905679773837,11.1667951683372,7062,720,90.7478797224364,9.25212027756361
E02000469,700,83.00481142325,2.26602514356666,3.98882508148378,9.97982306379016,0.760515287909359,16.99518857675,5552,891,86.1710383361788,13.8289616638212
E02000470,870,90.8964118169139,1.85114745784202,3.91783948269304,2.95422847724103,0.380372765310004,9.10358818308609,7190,697,91.1626727526309,8.83732724736909
E02000471,970,92.3561754056591,1.5555853560413,3.16481158642886,2.61499262437978,0.308435027490948,7.64382459434089,6984,473,93.6569666085557,6.34303339144428
E02000472,860,89.1534097229948,1.57970853265102,4.69462676604739,4.10501724329736,0.467237735009456,10.8465902770052,8231,758,91.567471353877,8.43252864612304
E02000473,960,88.7880684188569,1.65832290362954,5.70504797663746,3.4209428452232,0.427617855652899,11.2119315811431,8797,791,91.750104297038,8.24989570296204
E02000474,790,86.8033081625315,2.32530264892724,4.75848016301091,5.23792400815055,0.874985017379839,13.1966918374685,7430,913,89.0566942346878,10.9433057653122
E02000475,930,88.8647237929535,2.10961287516311,5.8721183123097,2.43584167029143,0.717703349282297,11.1352762070465,8262,934,89.8434101783384,10.1565898216616
E02000476,730,79.4033753268362,3.28024720703589,9.29403375326836,6.94081293082957,1.08153078202995,20.5966246731638,6716,1698,79.8193487045401,20.1806512954599
E02000477,1010,91.0790598290598,1.66666666666667,4.86111111111111,1.83760683760684,0.555555555555556,8.92094017094017,8702,658,92.9700854700855,7.02991452991453
E02000478,1090,74.9022939677145,1.68224299065421,18.9804587935429,3.27952421410365,1.15548003398471,25.0977060322855,4947,938,84.0611724723874,15.9388275276126
E02000479,860,84.6201131054832,2.81534300467175,7.10597492008852,4.7701008114089,0.688468158347676,15.3798868945168,6898,1236,84.8045242193263,15.1954757806737
E02000480,810,75.3956100051046,3.20571720265442,10.5972434915773,9.55589586523737,1.24553343542624,24.6043899948954,7962,1833,81.2863705972435,18.7136294027565
E02000481,970,95.3034774797895,1.39869113306814,2.06595662774285,0.949570127037085,0.282304632362376,4.69652252021045,7344,449,94.2384190940588,5.76158090594123
E02000482,1140,94.0587867417136,1.15697310819262,3.54909318323952,0.875547217010632,0.359599749843652,5.94121325828643,5985,411,93.5741088180113,6.42589118198874
E02000483,780,93.51195166798,1.57604412923562,2.65300761754662,1.66798003677436,0.591016548463357,6.48804833201996,7063,551,92.7633307065931,7.23666929340688
E02000484,980,90.2305159165752,1.85388462007562,4.18343700451275,3.13452860104891,0.597633857787535,9.76948408342481,7578,621,92.4259055982437,7.57409440175631
E02000485,940,92.2614575507138,2.02854996243426,3.4435261707989,1.91585274229902,0.35061357375407,7.73854244928625,7268,718,91.0092662158778,8.99073378412221
E02000486,910,91.1213684496335,1.73771382025523,3.66549008960087,3.01384740700516,0.461580233505295,8.87863155036655,6718,648,91.2028237849579,8.79717621504209
E02000487,1120,96.1876832844575,1.05826851969909,1.68302945301543,0.714012495218666,0.357006247609333,3.81231671554252,7499,344,95.6139232436568,4.38607675634324
E02000488,950,93.1772305207913,1.13039967702866,3.21625622392679,2.18005651998385,0.296057058269412,6.82276947920872,6961,470,93.6751446642444,6.32485533575562
E02000489,810,84.6905124302385,1.97869101978691,6.38001014713344,6.7478437341451,0.202942668696093,15.3094875697615,6915,969,87.7092846270928,12.2907153729072
E02000490,810,87.5319366377108,2.32498722534492,3.28308635666837,6.4256515074093,0.434338272866633,12.4680633622892,7107,721,90.7894736842105,9.21052631578947
E02000491,700,81.8037616134149,2.70790845230002,4.02220711534104,10.7636528438704,0.702469975073646,18.1962383865851,7677,1149,86.981645139361,13.018354860639
E02000492,820,90.9279336734694,1.46683673469388,3.06122448979592,4.03380102040816,0.510204081632653,9.07206632653061,5817,455,92.7455357142857,7.25446428571429
E02000493,770,77.6811594202899,3.83252818035427,6.68276972624799,11.1755233494364,0.628019323671498,22.3188405797101,5307,903,85.4589371980676,14.5410628019324
E02000494,1190,60.2219548067924,3.66359138922316,32.2636716138521,2.31314346837813,1.53763872175425,39.7780451932077,5005,2474,66.9207113250435,33.0792886749565
E02000495,980,68.5738414441043,3.78971814631057,23.1922305499842,3.25134593053943,1.19286392906154,31.4261585558957,6618,2855,69.8617122347725,30.1382877652275
E02000496,920,87.5253412623328,2.23003108528179,6.70360859575618,2.33815380456818,1.20286525206109,12.4746587376673,6418,981,86.7414515475064,13.2585484524936
E02000497,1030,73.0918044319381,3.75190526439207,18.9353968812288,2.4621878297573,1.75870559268378,26.9081955680619,6732,1797,78.9307069996483,21.0692930003517
E02000498,960,85.9800664451827,3.57142857142857,7.39202657807309,1.77740863787375,1.27906976744186,14.0199335548173,5147,873,85.4983388704319,14.5016611295681
E02000499,1160,76.8963296844816,3.36123631680618,16.3425627817128,2.1249195106246,1.27495170637476,23.1036703155184,6249,1516,80.4764971023825,19.5235028976175
E02000500,1130,81.7345086855069,2.95566502463054,12.2763806066891,1.20560020741509,1.82784547575836,18.2654913144931,6264,1450,81.203007518797,18.796992481203
E02000501,1030,81.1931611495089,2.825269795077,11.8952346307748,2.72826482357221,1.35806960106705,18.8068388504911,6874,1373,83.3515217654905,16.6484782345095
E02000502,1040,78.6943386312886,3.42834624983581,12.7939051622225,3.19190857743334,1.89150137921976,21.3056613687114,6065,1548,79.6663601733876,20.3336398266124
E02000503,1120,83.2405964834187,3.46093923881594,9.54818606721567,2.70420654351213,1.04607166703761,16.7594035165813,7598,1388,84.5537502782105,15.4462497217895
E02000504,1160,82.4031427797345,2.92603630452452,11.9073421836901,1.51720400975345,1.24627472229748,17.5968572202655,6367,1015,86.2503386616093,13.7496613383907
E02000506,1240,67.935287097202,3.11629757326614,23.1799496088052,2.4399946956637,3.32847102506299,32.064712902798,5862,1679,77.7350484020687,22.2649515979313
E02000507,1170,68.7020017625582,4.19237064081581,19.7658315497923,4.60783079441017,2.73196525242352,31.2979982374418,6244,1699,78.6100969407025,21.3899030592975
E02000508,980,64.808362369338,3.9743031358885,19.5993031358885,8.02482578397213,3.59320557491289,35.191637630662,6441,2743,70.1328397212544,29.8671602787456
E02000509,850,57.7420340018324,4.8254097526214,25.5013743255625,8.08307034510842,3.84811157487529,42.2579659981676,6503,3320,66.2017713529472,33.7982286470528
E02000510,930,64.3154968728283,3.76418809358351,22.8978457261987,5.50150567523743,3.52096363215196,35.6845031271716,6388,2246,73.9865647440352,26.0134352559648
E02000511,930,57.6702737110121,3.8086144706132,26.1510715043497,8.61447061319754,3.7555697008275,42.3297262889879,6684,2742,70.9102482495226,29.0897517504774
E02000512,810,59.305086864142,4.89938757655293,23.0471191101112,10.5486814148231,2.1997250343707,40.694913135858,5742,2259,71.7660292463442,28.2339707536558
E02000513,770,44.0200445434298,5.07795100222717,28.7861915367483,18.3184855233853,3.79732739420935,55.9799554565702,5586,3394,62.2048997772829,37.7951002227171
E02000514,860,28.6761710794297,3.45213849287169,52.6069246435845,10.4073319755601,4.85743380855397,71.3238289205703,5090,4730,51.8329938900204,48.1670061099796
E02000515,780,69.5660503879682,3.75514896062841,16.0455982373791,7.3187086885717,3.31449372545263,30.4339496120318,7702,2737,73.7810135070409,26.2189864929591
E02000516,900,32.9423146692466,4.93409118394002,44.4068206554602,11.8756802515419,5.84109323981134,67.0576853307534,4650,3619,56.2341274640223,43.7658725359777
E02000517,750,43.7630419661489,3.9647577092511,33.2946904706701,14.9895664270809,3.98794342684906,56.2369580338511,5246,3380,60.8161372594482,39.1838627405518
E02000518,790,67.789914013479,3.39298164071578,19.6374622356495,6.49546827794562,2.68417383221009,32.210085986521,6505,2101,75.5867999070416,24.4132000929584
E02000519,740,36.994686994687,3.70755370755371,41.1180411180411,12.9244629244629,5.25525525525526,63.005313005313,4973,3685,57.4382074382074,42.5617925617926
E02000520,760,36.627855301751,3.50191094124967,42.1207003821882,14.416496311439,3.33303706337214,63.372144698249,6034,5217,53.6307883743667,46.3692116256333
E02000521,860,51.5738498789346,4.19693301049233,29.4390637610977,11.1682808716707,3.62187247780468,48.4261501210654,6550,3362,66.0815173527038,33.9184826472962
E02000522,840,66.2891482722755,4.96937478331215,17.797295735583,8.15901999306599,2.78516121576332,33.7108517277245,6293,2360,72.7262221194961,27.2737778805039
E02000523,870,27.750103777501,3.59070153590702,53.1548360315484,11.4362806143628,4.06807804068078,72.249896222499,4811,4825,49.9273557492736,50.0726442507264
E02000524,870,60.048026414528,4.29236079843914,24.6885787182951,7.18895392465856,3.78208014407924,39.951973585472,4236,2427,63.5749662314273,36.4250337685727
E02000525,810,38.3639247677317,4.28280081577158,41.8422841604351,10.9675957398595,4.54339451620213,61.6360752322683,4572,4254,51.8014955812373,48.1985044187628
E02000526,1380,83.2895679159704,3.89114347099546,7.35259011697303,2.84077345428503,2.62592504177608,16.7104320840296,5503,2875,65.6839341131535,34.3160658868465
E02000528,860,62.6530996796684,6.35010363670624,15.1498021481063,11.5978895798003,4.24910495571886,37.3469003203316,6486,4128,61.1079706048615,38.8920293951385
E02000529,840,22.5970643939394,3.6813446969697,58.7831439393939,7.75331439393939,7.18513257575758,77.4029356060606,3862,4586,45.7149621212121,54.2850378787879
E02000530,740,26.8831358783092,3.46643264589732,51.3968114670177,13.4561942372386,4.79742577153722,73.1168641216908,3514,3323,51.3968114670177,48.6031885329823
E02000531,920,71.7229370223469,5.18525684434555,12.7890103511657,7.29418593402341,3.00860984811841,28.2770629776531,6553,3784,63.3936345167844,36.6063654832156
E02000532,1150,78.4279475982533,4.65065502183406,8.08951965065502,5.43668122270742,3.39519650655022,21.5720524017467,6172,2988,67.3799126637555,32.6200873362445
E02000533,1220,81.2871758267904,4.62764691886748,7.29241018320248,4.3421365691173,2.45063050202236,18.7128241732096,5904,2502,70.2355460385439,29.7644539614561
E02000534,1190,47.1780208851318,4.25161611138737,39.1098955743411,4.09000497265042,5.37046245648931,52.8219791148682,4497,3547,55.9050223769269,44.0949776230731
E02000535,980,20.1162415240555,2.49704014637822,68.4102895274997,4.40210956839953,4.57431923366699,79.8837584759445,4173,5118,44.9144333225702,55.0855666774298
E02000536,920,23.4437371884777,2.88056964073794,62.7360017261841,5.66404142841731,5.27565001618298,76.5562628115223,4202,5067,45.3339087280181,54.6660912719819
E02000537,1120,27.6914153132251,2.51740139211137,61.7749419953596,3.16705336426914,4.8491879350348,72.3085846867749,3336,5284,38.7006960556844,61.2993039443155
E02000538,920,21.9239631336406,3.23732718894009,63.352534562212,7.32718894009217,4.15898617511521,78.0760368663595,3615,5065,41.647465437788,58.352534562212
E02000539,960,64.7042410714286,5.58035714285714,18.8709077380952,7.26376488095238,3.58072916666667,35.2957589285714,6940,3812,64.546130952381,35.453869047619
E02000540,920,45.53320354748,4.05580791693705,40.85009733939,6.26216742375081,3.29872377244214,54.46679645252,4567,4679,49.3943326844041,50.6056673155959
E02000541,850,26.2197183098592,2.7830985915493,58.8169014084507,7.63943661971831,4.54084507042254,73.7802816901409,3621,5254,40.8,59.2
E02000542,870,27.3839931885909,3.38441890166028,59.9191145168157,6.03448275862069,3.27799063431247,72.6160068114091,3698,5698,39.3571732652192,60.6428267347808
E02000543,1010,34.2354648680953,3.41500896439853,54.0339793391958,4.99445061043285,3.32109621787757,65.7645351319047,4501,7212,38.4273883718945,61.5726116281055
E02000544,1030,51.213562629589,4.00048786437371,37.2240517136236,4.25661666056836,3.30528113184535,48.786437370411,4819,3380,58.7754604220027,41.2245395779973
E02000545,920,63.4641241901968,4.59601515707126,17.1861630607505,11.4289206698448,3.32477692213666,36.5358758098032,5387,2794,65.8476958806992,34.1523041193008
E02000546,910,24.4717948717949,3.44615384615385,61.2615384615385,6.86153846153846,3.95897435897436,75.5282051282051,4341,5409,44.5230769230769,55.4769230769231
E02000547,830,60.2457264957265,3.85683760683761,27.1794871794872,6.36752136752137,2.35042735042735,39.7542735042735,6117,3243,65.3525641025641,34.6474358974359
E02000548,760,67.2964956607712,3.81193013292321,19.4661100736021,7.39316708777326,2.03229704493024,32.7035043392288,6429,2674,70.625068658684,29.3749313413161
E02000549,860,62.7484796224018,3.93028955250976,25.8055732050467,4.91059272034129,2.60506489970046,37.2515203775983,7312,3705,66.3701552146682,33.6298447853318
E02000550,860,61.4245890608478,4.76785542631933,22.7818898394694,8.97817937133519,2.04748630202826,38.5754109391522,6775,3628,65.1254445832933,34.8745554167067
E02000551,700,63.8263292314836,4.79452054794521,19.1896912003715,9.69352217320641,2.49593684699327,36.1736707685164,5839,2775,67.7850011609009,32.2149988390991
E02000552,930,71.7517541737237,4.31889668521655,15.1463827728043,6.82313089765304,1.95983547060247,28.2482458262763,5931,2335,71.7517541737237,28.2482458262763
E02000553,870,73.7471612414837,4.49659348978047,13.671461014383,5.6775170325511,2.40726722180167,26.2528387585163,5114,1491,77.4261922785768,22.5738077214232
E02000554,750,60.564147244609,7.51470267915487,7.55826617294707,19.821389675452,4.54149422783707,39.435852755391,5951,3231,64.8115878893487,35.1884121106513
E02000555,930,68.0697278911565,6.8452380952381,7.56802721088435,14.4132653061225,3.10374149659864,31.9302721088435,6307,3101,67.0386904761905,32.9613095238095
E02000556,900,66.2270183852918,6.99440447641887,8.75299760191846,15.1179056754596,2.90767386091127,33.7729816147082,6555,3453,65.4976019184652,34.5023980815348
E02000557,860,68.5745937961595,7.6932545544067,7.87789266371246,12.5430822255047,3.31117676021664,31.4254062038405,5295,2829,65.1772525849335,34.8227474150665
E02000558,640,48.1397970687711,8.2412626832018,10.7779030439684,27.6099210822999,5.23111612175874,51.8602029312289,5107,3763,57.576099210823,42.423900789177
E02000559,1230,72.5563909774436,5.83276372750057,8.33902939166097,10.9820004556847,2.28981544771018,27.4436090225564,5993,2785,68.2729551150604,31.7270448849396
E02000560,940,68.1882419446015,6.59977388355003,10.8535895986433,10.1752402487281,4.18315432447711,31.8117580553985,4136,2940,58.4511023176936,41.5488976823064
E02000561,1160,78.5179447456752,6.23547637490318,6.89388071262587,6.24838626387813,2.10431190291763,21.4820552543248,5371,2375,69.3390136844823,30.6609863155177
E02000562,980,70.5192840937736,6.07511973783716,6.71792286362491,13.1711620872196,3.51651121754474,29.4807159062264,5424,2510,68.3640030249559,31.6359969750441
E02000563,780,65.8142823473957,6.97619608767382,7.69502710346453,16.2738628329012,3.24063162856469,34.1857176526043,5529,2957,65.1543719066698,34.8456280933302
E02000564,980,66.5713196033562,7.12242562929062,10.6788710907704,12.0327993897788,3.59458428680397,33.4286803966438,6395,4093,60.9744469870328,39.0255530129672
E02000565,820,62.1717356785147,7.74398436545743,7.26761939660437,17.9430804934652,4.87358006595823,37.8282643214853,5244,2943,64.0527665811653,35.9472334188347
