code,White (%),Mixed/multiple ethnic groups (%),Asian/Asian British (%),Black/African/Caribbean/Black British (%),Other ethnic group (%),BAME (%),United Kingdom,Not United Kingdom,United Kingdom (%),Not United Kingdom (%)
E02000280,82.125660598943,4.19260129183793,5.40223135642983,6.20082207868467,2.07868467410452,17.874339401057,6998,1517,82.1843805049912,17.8156194950088
E02000281,68.228636106395,5.88568194680249,7.92303338992643,14.1369552914544,3.82569326542162,31.771363893605,6607,2228,74.782116581777,25.217883418223
E02000282,57.1804717498629,6.36313768513439,7.37246297312123,22.7427317608338,6.34119583104772,42.8195282501371,5829,3286,63.9495337356007,36.0504662643993
E02000283,60.3869895536562,6.27967711301045,7.24121557454891,20.477207977208,5.61490978157645,39.6130104463438,5730,2694,68.019943019943,31.980056980057
E02000284,81.1585365853659,4.90243902439024,5.89024390243902,6.03658536585366,2.01219512195122,18.8414634146341,6717,1483,81.9146341463415,18.0853658536585
E02000285,82.4920418371987,3.80475973927543,5.5025011368804,5.54797635288768,2.65272093375777,17.5079581628013,5515,1082,83.5986054267091,16.4013945732909
E02000286,80.7918607501839,3.67737190487865,8.37215003677372,4.96445207158617,2.19416523657759,19.2081392498161,6485,1673,79.4925226771268,20.5074773228733
E02000287,76.2714348527041,3.35629488494797,11.9009233475011,4.79261321999121,3.67873369485564,23.7285651472959,4908,1915,71.9331672284919,28.0668327715081
E02000288,50.69590085796,5.48141086749285,14.5090562440419,23.4032411820782,5.91039084842707,49.30409914204,6209,4281,59.1897044804576,40.8102955195424
E02000289,76.9980210077637,3.60785507687624,11.9957375551834,3.56218602527021,3.83620033490638,23.0019789922363,5032,1537,76.6022225605115,23.3977774394885
E02000290,45.1946975973488,7.02844518088926,13.7669152167909,27.6166804750069,6.3932615299641,54.8053024026512,4213,3029,58.174537420602,41.825462579398
E02000291,70.2039444195428,5.84939489018377,6.54415060510982,12.7073061407441,4.69520394441954,29.7960555804572,6453,2471,72.310623038996,27.689376961004
E02000292,66.7262029838201,5.70498003782307,10.2752679134272,13.1540239546123,4.13952511031729,33.2737970161799,6887,2631,72.3576381592772,27.6423618407228
E02000293,80.9100998890122,3.53575392421119,8.65704772475028,4.07483748216268,2.82226097986364,19.0899001109878,5034,1273,79.816077374346,20.183922625654
E02000294,48.9807410744453,5.02308818560649,13.3123099448136,26.3205315913954,6.36332920373916,51.0192589255547,5185,3694,58.3962157900664,41.6037842099336
E02000295,69.3575352280869,5.58872701218056,14.0792930499164,6.30523047528063,4.66921423453547,30.6424647719131,5838,2536,69.715786959637,30.284213040363
E02000296,68.4950183534347,5.19140010487677,15.9412690089145,6.13529103303618,4.23702149973781,31.5049816465653,6002,3533,62.9470372312533,37.0529627687467
E02000297,75.0591525059153,4.00086040008604,9.6687459668746,8.10927081092708,3.16197031619703,24.9408474940847,6953,2345,74.7795224779522,25.2204775220477
E02000298,80.7171514543631,4.08726178535607,7.4222668004012,4.2753259779338,3.49799398194584,19.2828485456369,6087,1889,76.3164493480441,23.6835506519559
E02000299,40.7001718213058,5.43384879725086,13.122852233677,33.3870274914089,7.35609965635739,59.2998281786942,5015,4297,53.8552405498282,46.1447594501718
E02000300,42.9692288831678,6.85300968493319,13.3259776878754,29.8639205590291,6.98786318499448,57.0307711168322,4437,3720,54.3949981610886,45.6050018389114
E02000301,41.7775571002979,7.40814299900695,10.9632571996028,32.7308838133069,7.1201588877855,58.2224428997021,5490,4580,54.5183714001986,45.4816285998014
E02000302,64.5688205620946,5.14052366082152,12.8272880134518,11.5061253903435,5.95724237328849,35.4311794379054,5273,3053,63.3317319240932,36.6682680759068
E02000303,44.7318235995232,5.74493444576877,13.9213349225268,28.2598331346841,7.34207389749702,55.2681764004768,4838,3552,57.6638855780691,42.3361144219309
E02000304,73.6432191865496,5.32822351341328,13.5369019656323,3.5974780566201,3.89417727778465,26.3567808134504,5657,2432,69.9344789219928,30.0655210780072
E02000305,72.5819529711572,6.10448279856365,9.88069037414572,6.59098806903742,4.84188578709603,27.4180470288428,5647,2986,65.4117919610796,34.5882080389204
E02000306,37.8402011148759,6.02251612198054,12.088752869166,38.0260137719969,6.02251612198054,62.1597988851241,4800,4349,52.4647502459285,47.5352497540715
E02000307,51.625645700395,4.74020054694622,16.3071001721868,19.8622505823964,7.46480299807556,48.374354299605,5321,4552,53.8944596373949,46.1055403626051
E02000308,59.4105480868666,5.66184074457084,20.2042399172699,10.3671147880041,4.35625646328852,40.5894519131334,4385,3351,56.6830403309204,43.3169596690796
E02000309,38.6595480980074,7.04547621317571,12.9754981409095,34.3979406997807,6.92153684812661,61.3404519019926,5328,5161,50.7960720755077,49.2039279244923
E02000311,56.0575364667747,5.56118314424635,16.3695299837925,13.614262560778,8.39748784440843,43.9424635332253,5165,4707,52.3196920583469,47.6803079416532
E02000312,65.5399598968777,5.71946911104746,14.5039625704192,9.93029695407238,4.30631146758331,34.4600401031223,5829,4644,55.6574047550845,44.3425952449155
E02006793,41.1091154018859,6.62325999101931,12.4158060170633,31.8140996856758,8.03771890435564,58.8908845981141,4574,4334,51.347103726987,48.652896273013
E02000313,49.2689613158696,4.47761194029851,4.12732257081937,40.740176667682,1.38592750533049,50.7310386841304,4146,2420,63.1434663417606,36.8565336582394
E02000314,38.93193558189,5.76572470373747,9.63233059860225,43.8088726830751,1.86113643269523,61.06806441811,7333,5831,55.7049529018535,44.2950470981465
E02000315,52.2797356828194,4.40528634361234,6.89427312775331,34.8127753303965,1.6079295154185,47.7202643171806,6102,2978,67.2026431718062,32.7973568281938
E02000316,53.1162790697674,5.86976744186047,14.1953488372093,24.1395348837209,2.67906976744186,46.8837209302326,6261,4489,58.2418604651163,41.7581395348837
E02000317,48.2915173237754,5.98566308243728,12.8912783751493,31.3142174432497,1.51732377538829,51.7084826762246,5320,3050,63.5603345280765,36.4396654719235
E02000318,35.0233692338956,4.71448892501524,35.1046535257062,23.1660231660232,1.99146514935989,64.9766307661045,4901,4941,49.7967892704735,50.2032107295265
E02000319,41.5732385379637,5.13171087412269,23.2157506152584,27.3174733388023,2.76182663385288,58.4267614620363,6062,4909,55.254762555829,44.745237444171
E02000320,55.661231884058,5.70652173913043,11.9263285024155,24.7131642512077,1.99275362318841,44.338768115942,4579,2045,69.1274154589372,30.8725845410628
E02000321,50.2083333333333,5.83333333333333,14.4861111111111,27.6111111111111,1.86111111111111,49.7916666666667,4432,2768,61.5555555555556,38.4444444444444
E02000323,39.029417275623,5.41502716882144,20.6670414090313,32.7150084317032,2.17350571482106,60.970582724377,5790,4884,54.2439572793704,45.7560427206296
E02000324,60.1093643198906,5.37252221462748,15.1606288448394,17.676008202324,1.68147641831852,39.8906356801094,4916,2399,67.2043745727956,32.7956254272044
E02000326,67.6379066478076,5.62942008486563,11.994342291372,13.2673267326733,1.47100424328147,32.3620933521924,5009,2061,70.8486562942009,29.1513437057991
E02000327,47.5897435897436,6.03663003663004,10.7545787545788,33.2893772893773,2.32967032967033,52.4102564102564,4396,2429,64.4102564102564,35.5897435897436
E02000328,81.6227671813503,4.38994853163791,5.81289736603088,6.58492279745686,1.58946412352407,18.3772328186497,4998,1608,75.6584922797457,24.3415077202543
E02000329,64.0776699029126,4.46601941747573,12.4271844660194,16.6181229773463,2.41100323624595,35.9223300970874,4747,1433,76.8122977346278,23.1877022653722
E02000331,64.7426893117099,5.04405567615886,12.75699144426,15.6684969991061,1.78776656876516,35.2573106882901,5571,2260,71.1403396756481,28.8596603243519
E02000332,68.5371570384668,5.81828209016959,8.05184061767545,15.8417206673101,1.75099958637805,31.4628429615332,5486,1767,75.6376671722046,24.3623328277954
E02000333,84.6386983569947,3.60504067634391,5.71063965544744,4.91306428457489,1.13255702663902,15.3613016430053,4912,1357,78.3538044345191,21.6461955654809
E02000334,68.3258618024424,4.74571031071263,11.0063379193075,13.7888390786829,2.13325088885454,31.6741381975576,4819,1650,74.4937393723914,25.5062606276086
E02000335,88.4257138494427,2.71797220949763,4.87097266758284,3.11497938616583,0.87036188731104,11.5742861505573,5660,889,86.4254084593068,13.5745915406932
E02000337,80.0784214520617,3.12420946116873,6.42549962054136,8.68960283329117,1.68226663293701,19.9215785479383,6405,1501,81.0144194282823,18.9855805717177
E02000339,88.9949748743719,2.73031825795645,4.94137353433836,2.74706867671692,0.586264656616415,11.0050251256281,5116,854,85.6951423785595,14.3048576214405
E02000340,85.1511169513798,2.51314060446781,6.37319316688568,4.48423127463863,1.47831800262812,14.8488830486202,4985,1103,81.8823915900131,18.1176084099869
E02000341,76.4675257061044,4.42535467916179,5.77899258102304,11.1414811922426,2.18664584146818,23.5324742938956,6113,1570,79.5652739815176,20.4347260184824
E02000342,81.2955214628855,3.7501937083527,7.84131411746475,6.07469394080273,1.03827677049434,18.7044785371145,5357,1096,83.0156516348985,16.9843483651015
E02000343,80.1498127340824,3.44569288389513,5.79775280898876,8.17977528089888,2.42696629213483,19.8501872659176,5591,1084,83.7602996254682,16.2397003745318
E02000344,83.3881321434163,2.77125410991076,6.24706434945984,5.79301706591514,1.80053233129795,16.6118678565837,5427,960,84.9694692343823,15.0305307656177
E02006786,58.2970699158689,5.36698578474035,10.9370467072817,23.7017696547723,1.69712793733681,41.7029300841311,4862,2032,70.5250942848854,29.4749057151146
E02006927,70.9440769693325,4.02886349969934,9.4167167769092,12.9284425736621,2.68190018039687,29.0559230306675,6158,2157,74.0589296452195,25.9410703547805
E02006928,58.5751260046315,6.42964173818281,15.1478000272442,17.3682059664896,2.47922626345185,41.4248739953685,4372,2969,59.5559188121509,40.4440811878491
E02006929,62.0293724966622,5.44726301735648,18.1575433911883,12.456608811749,1.90921228304406,37.9706275033378,4752,2738,63.4445927903872,36.5554072096128
E02006930,77.9149519890261,5.24310318549002,9.6936442615455,5.70035055631763,1.44795000762079,22.0850480109739,4657,1904,70.9800335314739,29.0199664685261
E02006931,73.2527759634226,5.53015458306118,7.57674722403658,12.1706945351622,1.46962769431744,26.7472240365774,6410,2776,69.7801001524058,30.2198998475942
E02000345,70.8078750848608,3.33785924417289,4.92192803801765,9.41389454627744,11.5184430866712,29.1921249151392,5689,3149,64.3697669155918,35.6302330844082
E02000346,43.3847669074196,7.12409717662508,12.360472751149,29.2186474064347,7.91201575837164,56.6152330925804,2964,3128,48.6539724228496,51.3460275771504
E02000347,68.6400201106084,4.29864253393665,5.89492207139266,12.8079436902966,8.35847159376571,31.3599798893917,5451,2505,68.5143288084465,31.4856711915535
E02000348,56.871921182266,4.55665024630542,8.92857142857143,20.1477832512315,9.49507389162562,43.128078817734,4920,3200,60.5911330049261,39.4088669950739
E02000350,59.5874552725742,5.18838139339087,15.1441801725952,14.6705956640707,5.40938749736898,40.4125447274258,6201,3301,65.259945274679,34.740054725321
E02000351,66.2560131409128,6.14806992842896,10.0668778599085,12.659861551097,4.8691775196527,33.7439868590872,5116,3407,60.0258125073331,39.9741874926669
E02000352,66.8313235507773,6.72671800087171,6.84294638965567,14.4413773064071,5.15763475228825,33.1686764492227,4797,2086,69.6934476245823,30.3065523754177
E02000353,67.7369637811457,5.77960441818649,11.4436167480092,11.8546108399692,3.18520421268944,32.2630362188544,5264,2522,67.6085281274082,32.3914718725918
E02000354,45.7377394232793,7.66154493790781,14.0496737528941,27.6994316985898,4.85161018732898,54.2622605767207,5586,3916,58.7876236581772,41.2123763418228
E02000355,51.4319387153801,6.48202710665881,18.2911019446081,20.7307012374779,3.06423099587507,48.5680612846199,5151,3334,60.7071302298173,39.2928697701827
E02000356,71.3585624829839,6.65668390961067,5.785461475633,12.6327252926763,3.56656683909611,28.6414375170161,5093,2253,69.3302477538797,30.6697522461203
E02000357,30.9197034232529,6.27859283798706,9.38633853920177,47.8466635115949,5.5687016879634,69.0802965767471,3361,2978,53.0209812273229,46.9790187726771
E02000358,54.88334237656,6.98137095315609,10.1374570446735,22.7979743172364,5.19985530837403,45.11665762344,6579,4479,59.4953879544221,40.5046120455779
E02000359,50.0987691840146,7.71919161221699,11.6547637137213,27.0019753836803,3.52530010636681,49.9012308159854,4050,2531,61.5407992706276,38.4592007293724
E02000360,40.4622741764081,7.03152674459794,12.3715905065533,34.7414098476798,5.39319872476089,59.5377258235919,6352,4940,56.2522139567836,43.7477860432164
E02000361,53.5078534031414,7.69633507853403,9.81675392670157,25.1570680628272,3.82198952879581,46.4921465968586,4603,3037,60.2486910994764,39.7513089005236
E02000362,48.7977369165488,6.86782964010687,8.58085808580858,31.4788621719315,4.27471318560427,51.2022630834512,4093,2270,64.3250039289643,35.6749960710357
E02000363,36.984785615491,7.91147994467497,10.9912402028585,38.9396035039189,5.17289073305671,63.015214384509,6260,4585,57.7224527431996,42.2775472568004
E02000364,63.2457426412541,5.53738581256344,7.89444005864441,20.1533776925679,3.16905379497011,36.7542573587459,6016,2851,67.8470734182926,32.1529265817075
E02000365,62.7389533061736,6.16577875274209,9.18990911939831,17.2673143215293,4.63804450015669,37.2610466938264,7825,4939,61.3052334691319,38.6947665308681
E02000366,58.7268029128494,6.00187925769321,7.96335447498238,23.9135541461123,3.3944092083627,41.2731970871506,5942,2572,69.7909325816303,30.2090674183697
E02000367,60.7535160661123,6.89867570064675,9.48567908838928,19.1048147007494,3.75731444410225,39.2464839338877,6248,3493,64.1412585976799,35.8587414023201
E02000368,46.1410443103807,6.07447472436031,11.8785105055128,30.6948200540878,5.21115040565842,53.8589556896193,5652,3962,58.7892656542542,41.2107343457458
E02000369,50.4312575470071,6.99499741245472,10.7469380714163,26.6862170087977,5.14058996032431,49.5687424529929,6592,5002,56.8569949974125,43.1430050025875
E02000370,52.4515118660402,6.74617515961932,11.8539934947597,22.7562944223588,6.19202505722202,47.5484881339598,4651,3650,56.0293940489098,43.9706059510902
E02000371,59.5116824318862,6.99328967580241,11.2701107607729,17.6166222006629,4.60829493087558,40.4883175681138,6566,5803,53.0843237125071,46.9156762874929
E02006918,39.850216791486,8.3957430035475,13.5724609118381,32.2165287084483,5.96505058468007,60.149783208514,4294,3317,56.418341873604,43.581658126396
E02006921,49.5609504132231,5.88842975206612,11.2603305785124,26.1751033057851,7.11518595041322,50.4390495867769,4714,3030,60.8729338842975,39.1270661157025
E02000372,49.9945504087193,6.86648501362398,13.0354223433243,21.1117166212534,8.99182561307902,50.0054495912807,4980,4195,54.2779291553134,45.7220708446866
E02000373,37.4136377290478,6.95404025232803,11.0093121057375,35.731450886152,8.89155902673476,62.5863622709522,3377,3281,50.7209372183839,49.2790627816161
E02000374,61.2984697667508,6.55177536770168,9.43396226415094,15.6737483286287,7.04204427276779,38.7015302332491,3983,2748,59.173971178131,40.826028821869
E02000375,58.3238474672738,6.48833238474673,9.26294820717131,20.0768355150825,5.84803642572567,41.6761525327262,3727,3301,53.030734206033,46.969265793967
E02000376,60.9689081706435,6.56543745480839,10.354302241504,15.7339117859725,6.37744034707158,39.0310918293565,3689,3226,53.3477946493131,46.6522053506869
E02000377,63.7409719671931,5.9493206022769,9.42587832047986,15.8648549394051,5.01897417064512,36.259028032807,4734,3435,57.9507895703268,42.0492104296732
E02000378,69.3602693602694,5.6626874808693,8.53994490358127,11.3712886440159,5.06580961126416,30.6397306397306,3494,3040,53.4741352923171,46.5258647076829
E02000379,69.5422767444928,6.16013718506793,8.29705843556259,11.2254320010553,4.7750956338214,30.4577232555072,4582,2999,60.4405751220156,39.5594248779844
E02000380,73.3924611973392,5.71379839672523,7.38529762920007,9.48319972710217,4.02524304963329,26.6075388026608,3771,2092,64.3186082210472,35.6813917789527
E02000381,75.6179196704428,4.69876416065911,7.06745623069001,8.25180226570546,4.36405767250258,24.3820803295572,4513,3255,58.0973223480948,41.9026776519053
E02000382,68.8179017350414,5.41592346359656,8.20496189395168,10.5561861520999,7.00502675531052,31.1820982649586,3719,2448,60.3048483865737,39.6951516134263
E02000383,61.2171331636981,5.58736217133164,15.2989821882952,7.5381679389313,10.3583545377439,38.7828668363019,4271,5161,45.2820186598813,54.7179813401188
E02000384,63.6885245901639,6.31147540983607,9.20765027322404,14.7404371584699,6.05191256830601,36.3114754098361,4199,3121,57.3633879781421,42.6366120218579
E02000385,74.423888347939,4.4466082440766,10.4836092177864,6.02077247646868,4.62512171372931,25.576111652061,3211,2951,52.1097046413502,47.8902953586498
E02000386,57.5958702064897,5.94886922320551,11.6396263520157,16.9616519174041,7.85398230088496,42.4041297935103,4393,3743,53.9945919370698,46.0054080629302
E02000387,64.2857142857143,5.3093112244898,12.8029336734694,12.6434948979592,4.95854591836735,35.7142857142857,3512,2760,55.9948979591837,44.0051020408163
E02000388,73.786881248476,4.63301633747866,9.76591075347476,7.31528895391368,4.49890270665691,26.213118751524,4532,3670,55.2548158985613,44.7451841014387
E02000389,79.5517867958813,4.53058752271351,8.00726832222895,4.0702604482132,3.84009691096305,20.4482132041187,5111,3144,61.9139915202907,38.0860084797093
E02000390,75.682382133995,5.02481389578164,6.60669975186104,8.26612903225806,4.41997518610422,24.317617866005,3949,2499,61.2437965260546,38.7562034739454
E02000391,80.8642773968172,4.37314012161987,5.39526458791564,5.07180747832837,4.29551041531893,19.1357226031828,4719,3010,61.0557640056929,38.9442359943071
E02000392,76.8532052620589,4.83399457089163,5.82585090833159,8.55084568803508,3.93610357068281,23.1467947379411,5735,3843,59.8768010022969,40.1231989977031
E02000393,84.1485657436578,3.87995357320511,6.23445531420992,3.92969656773338,1.80732880119383,15.8514342563422,3720,2311,61.6813132150555,38.3186867849445
E02000394,67.3629916183108,6.16376531270148,9.72275950999355,11.5796260477112,5.17085751128304,32.6370083816892,4559,3196,58.7878787878788,41.2121212121212
E02000395,86.0695681398084,3.49521088892623,5.17560073937154,2.65501596370358,2.60460426819022,13.9304318601916,3749,2202,62.9978154931944,37.0021845068056
E02000396,75.3806723955978,5.48771295039952,6.7088798432082,8.89491934268054,3.52781546811398,24.6193276044022,4225,2408,63.6966681742801,36.3033318257199
E02000397,61.2284069097889,6.62827895073577,11.4395393474088,15.8413307741523,4.86244401791427,38.7715930902111,3803,4012,48.6628278950736,51.3371721049264
E02000398,38.3125087743928,6.89316299312088,8.25494875754598,41.5414853292152,4.99789414572512,61.6874912256072,3308,3815,46.4411062754457,53.5588937245543
E02000400,61.7762128325509,6.93792383933229,10.4068857589984,16.9014084507042,3.97756911841419,38.2237871674491,4513,3155,58.8549817423057,41.1450182576943
E02000401,49.9257499257499,7.91505791505792,10.5435105435105,25.4083754083754,6.20730620730621,50.0742500742501,3847,2887,57.1280071280071,42.8719928719929
E02000402,45.0948185754816,7.3615051515604,9.16828430640585,31.2080035836942,7.167388382858,54.9051814245185,3588,3109,53.5762281618635,46.4237718381365
E02000403,62.3975552160022,6.25086817613557,12.8351159883317,13.5574385331296,4.95902208640089,37.6024447839978,3182,4017,44.2005834143631,55.7994165856369
E02000404,51.3465481886535,7.30006835269993,15.6527682843472,20.2597402597403,5.44087491455913,48.6534518113466,3471,3844,47.4504442925496,52.5495557074505
E02000405,80.9254734270006,6.01710445937691,5.6658521686011,5.37568723274282,2.01588271227856,19.0745265729994,4857,1691,74.1753207086133,25.8246792913867
E02000406,55.55871886121,7.20284697508897,13.8362989323843,18.6049822064057,4.79715302491103,44.44128113879,3569,3456,50.8042704626334,49.1957295373666
E02000407,41.5754923413567,6.94748358862145,11.1734135667396,34.1219912472648,6.18161925601751,58.4245076586433,3201,4111,43.777352297593,56.222647702407
E02000408,42.7745664739885,6.51602732527588,10.0236468733579,33.2895428271151,7.39621650026274,57.2254335260116,3515,4097,46.1770888071466,53.8229111928534
E02000409,45.5798988815689,6.14371074000306,9.14662172514172,33.2771564271488,5.85261222613758,54.4201011184311,3035,3492,46.4991573464072,53.5008426535928
E02000410,82.3546989391902,6.32003585835948,4.94546541162409,3.45136709995518,2.92843269087106,17.6453010608098,4836,1857,72.2545943523084,27.7454056476916
E02000411,42.3644659151906,6.85721953837896,13.6473429951691,32.0048309178744,5.12614063338701,57.6355340848095,3483,3969,46.7391304347826,53.2608695652174
E02000412,54.1220711599653,6.219265258895,12.9013595603124,20.9719409892971,5.78536303153023,45.8779288400347,3164,3750,45.7622215794041,54.2377784205959
E02000413,79.2533333333333,6.81333333333333,6.36,5.42666666666667,2.14666666666667,20.7466666666667,5601,1899,74.68,25.32
E02000414,46.6601589736438,6.91674801282945,12.1043090224515,29.6053549016873,4.71342908938781,53.3398410263562,3240,3931,45.1819829870311,54.8180170129689
E02000415,58.5682980277575,6.51570489408327,14.7991234477721,14.7260774287801,5.39079620160701,41.4317019722425,3034,3811,44.3243243243243,55.6756756756757
E02000416,66.128170894526,7.42323097463284,7.66355140186916,14.4459279038718,4.33911882510013,33.871829105474,4931,2559,65.8344459279039,34.1655540720961
E02000417,83.2384661473937,5.55721989215099,4.07429598562013,4.8831635710006,2.24685440383463,16.7615338526064,4785,1891,71.6746554823247,28.3253445176753
E02000418,84.1713559629697,4.95552731893266,4.71954982755491,4.53802868034126,1.61553821020149,15.8286440370303,4276,1233,77.6184425485569,22.3815574514431
E02000419,63.9368524913665,6.08041440552541,12.900838677849,12.1238283177109,4.9580661075481,36.0631475086334,3946,4162,48.6679822397632,51.3320177602368
E02000420,50.6324004305705,7.34660925726588,11.8675995694295,24.9327233584499,5.22066738428418,49.3675995694295,3305,4127,44.4698600645856,55.5301399354144
E02000421,43.6485730274203,7.03693340794628,10.05875769446,32.9182988248461,6.33743704532736,56.3514269725797,3261,3887,45.6211527700056,54.3788472299944
E02000422,48.038338658147,6.67092651757188,12.2300319488818,27.667731629393,5.39297124600639,51.961661341853,3479,4346,44.4600638977636,55.5399361022364
E02000423,61.558784676354,6.25275209158961,13.0045501247615,13.7824746807574,5.4014384265375,38.441215323646,3153,3660,46.2791721708499,53.7208278291502
E02000424,73.325923867741,6.80744651292026,5.02917477076966,11.5587663239789,3.27868852459016,26.674076132259,5042,2156,70.0472353431509,29.9527646568491
E02000425,65.3941565600882,4.3412348401323,6.86328555678059,13.8506063947078,9.55071664829107,34.6058434399118,4064,3192,56.0088202866593,43.9911797133407
E02000426,77.9230426385381,5.37810132224038,7.9334422819789,5.5266676571089,3.23874610013371,22.0769573614619,4571,2160,67.9096716683999,32.0903283316001
E02000427,66.4137729792822,6.55091917128684,10.0671140939597,12.1097169536037,4.85847680186752,33.5862270207178,3591,3263,52.3927633498687,47.6072366501313
E02000428,51.4098547422387,6.60780404443179,8.37368271147821,28.2255767587582,5.38308174309314,48.5901452577613,3273,3749,46.6106522358303,53.3893477641698
E02000429,82.7057793345009,5.47285464098074,5.5312317571512,4.30531231757151,1.98482194979568,17.2942206654991,4750,2102,69.3228254524226,30.6771745475773
E02000430,79.2908183901847,6.04017796952946,5.46042874477552,5.79749224753944,3.41108264797088,20.7091816098153,5328,2089,71.8349737090468,28.1650262909532
E02000431,82.9020194465221,5.47494390426328,5.99850411368736,3.53029169783096,2.09424083769633,17.0979805534779,4542,2143,67.9431563201197,32.0568436798803
E02000432,72.4976758599318,5.45398202665014,5.73287883483111,12.6898047722343,3.62565850635265,27.5023241400682,4284,2170,66.3774403470716,33.6225596529284
E02006794,39.871338625787,7.71968245277854,7.3364358061867,39.1732822337805,5.89926088146729,60.128661374213,3400,3906,46.537092800438,53.462907199562
E02000433,60.1613322924798,2.6671870934166,29.5081967213115,4.93104345563362,2.73224043715847,39.8386677075202,5036,2650,65.5217278168098,34.4782721831902
E02000434,49.5109455053563,3.3884489986027,35.7708430367955,7.69678621332091,3.63297624592455,50.4890544946437,4997,3591,58.1858407079646,41.8141592920354
E02000435,52.9625639644492,4.06679235119849,30.6086722326959,8.6587664960948,3.70320495556154,47.0374360355508,4782,2644,64.3953676272556,35.6046323727444
E02000436,56.6413005880318,2.78450363196126,35.5759252853684,3.19958491871325,1.79868557592529,43.3586994119682,3911,1871,67.6409546869595,32.3590453130405
E02000437,51.8443356810314,4.76304166169273,31.6461740479885,8.64271218813418,3.10373642115316,48.1556643189686,5286,3091,63.1013489315984,36.8986510684016
E02000438,54.614412136536,4.39949431099874,30.0758533501896,7.88874841972187,3.02149178255373,45.385587863464,5174,2736,65.4108723135272,34.5891276864728
E02000439,38.0940775042652,3.66804776992445,43.3707043626615,11.29661223495,3.57055812819888,61.9059224957348,3643,4563,44.3943456007799,55.6056543992201
E02000440,42.2510189152472,2.9888180583133,45.8668617410388,5.69547497126136,3.19782631413941,57.7489810847529,5583,3986,58.3446546138573,41.6553453861428
E02000441,55.3768245457253,3.79803395889187,32.4545725350015,6.44921060470658,1.92135835567471,44.6231754542747,4397,2317,65.4900208519512,34.5099791480489
E02000442,25.6374913852515,2.64185619113255,61.3829542844016,7.07558005972892,3.26211807948541,74.3625086147484,3557,5149,40.8568803124282,59.1431196875718
E02000443,36.8532206969377,4.54065469904963,39.1024287222809,14.7096092925026,4.79408658922914,63.1467793030623,4934,4536,52.1013727560718,47.8986272439282
E02000444,27.4502882692081,3.31803741616661,59.7364395811272,6.83609836451347,2.65913636898459,72.5497117307919,4006,4493,47.134957053771,52.865042946229
E02000445,36.819512195122,4.39024390243902,40.0292682926829,14.9951219512195,3.76585365853659,63.1804878048781,5091,5159,49.6682926829268,50.3317073170732
E02000447,46.7271181637858,4.46302068574667,38.1552847832247,7.67922924341173,2.97534712383111,53.2728818362142,4366,2692,61.8588835364126,38.1411164635874
E02000448,69.7184159012197,3.99036289715404,21.7888872157808,3.08688450534558,1.41544948049992,30.2815840987803,4823,1818,72.6246047282036,27.3753952717964
E02000449,26.7297529802138,2.98635860882389,60.8946786284872,6.80840604645447,2.58080373602065,73.2702470197862,3464,4673,42.5709721027406,57.4290278972594
E02000451,46.3969465648855,3.87786259541985,42.9618320610687,4.77862595419847,1.98473282442748,53.6030534351145,4049,2501,61.8167938931298,38.1832061068702
E02000452,41.5064492577269,4.57532246288635,41.4212703820881,8.95595035288391,3.5410075444147,58.4935507422731,3938,4280,47.9192017522512,52.0807982477488
E02000453,43.0971128608924,5.70866141732284,39.5669291338583,8.49081364829396,3.13648293963255,56.9028871391076,4152,3468,54.4881889763779,45.511811023622
E02000454,57.2437164642756,3.4029935046597,35.5266873764473,2.45693306975431,1.36966958486303,42.7562835357244,4976,2106,70.2626376729737,29.7373623270263
E02000455,40.4179471419791,4.86785494775661,42.8272894898586,8.58020897357099,3.30669944683466,59.5820528580209,3901,4234,47.9532882606023,52.0467117393977
E02000456,46.068848278793,4.6748831279218,38.2632100864145,8.23062756764414,2.76243093922652,53.931151721207,3994,3065,56.5802521603627,43.4197478396373
E02000457,42.7304402914159,3.42096927462781,44.5834653151726,6.36680392777954,2.89832119100412,57.2695597085841,3710,2604,58.7583148558758,41.2416851441242
E02000459,34.996964177292,5.5130540376442,43.2544019429265,12.4104432301154,3.82513661202186,65.003035822708,4053,4182,49.2167577413479,50.7832422586521
E02000460,31.0064436943848,4.81742865909788,46.9929426204357,14.6670757901197,2.51610923596195,68.9935563056152,3421,3097,52.4854249769868,47.5145750230132
E02000461,55.9090254786239,4.7646466100475,31.0061897221822,5.64272347776018,2.67741471138621,44.0909745213761,4144,2803,59.6516481934648,40.3483518065352
E02000462,32.5090470446321,4.85524728588661,49.7436670687575,10.1477683956574,2.74427020506634,67.4909529553679,3208,3424,48.3715319662244,51.6284680337756
E02000463,37.1218412623087,4.36587970103215,42.6622375133468,12.6112231581445,3.23881836516787,62.8781587376913,4659,3770,55.2734606714913,44.7265393285087
E02006795,30.5268340718858,3.4465780403742,57.7424913835549,5.79763663220089,2.48645987198424,69.4731659281142,4005,4119,49.2983751846381,50.7016248153619
E02006882,27.1412445322421,2.95611683363906,60.286439960491,7.27388175532665,2.34231691830111,72.8587554677579,6747,7427,47.6012417101736,52.3987582898264
E02000464,88.9939544256704,1.84467524414819,2.83676949310184,5.8285537126027,0.496047124476825,11.0060455743296,5876,575,91.086653232057,8.91334676794295
